Id,Class
8593,5
8594,5
8595,3
8596,3
8597,3
8598,2
8599,2
8600,2
8601,4
8602,7
8603,4
8604,7
8605,7
8606,7
8607,1
8608,1
8609,1
8610,3
8611,3
8612,3
8613,8
8614,9
8615,9
8616,5
8617,5
8618,5
8619,4
8620,8
8621,5
8622,0
8623,0
8624,0
8625,1
8626,1
8627,1
8628,3
8629,3
8630,3
8631,2
8632,2
8633,2
8634,1
8635,1
8636,1
8637,0
8638,0
8639,0
8640,2
8641,2
8642,2
8643,1
8644,1
8645,1
8646,2
8647,2
8648,2
8649,1
8650,1
8651,1
8652,5
8653,5
8654,5
8655,2
8656,2
8657,2
8658,8
8659,8
8660,8
8661,9
8662,9
8663,9
8664,7
8665,7
8666,7
8667,8
8668,8
8669,8
8670,5
8671,5
8672,5
8673,1
8674,1
8675,1
8676,7
8677,7
8678,7
8679,9
8680,9
8681,9
8682,1
8683,1
8684,1
8685,2
8686,2
8687,2
8688,3
8689,3
8690,3
8691,0
8692,0
8693,0
8694,0
8695,0
8696,0
8697,3
8698,7
8699,7
8700,1
8701,4
8702,4
8703,1
8704,1
8705,1
8706,2
8707,5
8708,4
8709,0
8710,0
8711,0
8712,8
8713,8
8714,8
8715,8
8716,8
8717,8
8718,3
8719,3
8720,3
8721,8
8722,5
8723,8
8724,7
8725,7
8726,7
8727,9
8728,9
8729,9
8730,0
8731,0
8732,0
8733,9
8734,9
8735,9
8736,9
8737,9
8738,9
8739,1
8740,1
8741,1
8742,0
8743,0
8744,0
8745,7
8746,7
8747,7
8748,4
8749,6
8750,6
8751,5
8752,0
8753,0
8754,7
8755,7
8756,7
8757,1
8758,1
8759,1
8760,7
8761,7
8762,7
8763,8
8764,8
8765,2
8766,7
8767,7
8768,7
8769,7
8770,7
8771,7
8772,7
8773,7
8774,7
8775,0
8776,0
8777,0
8778,2
8779,2
8780,2
8781,9
8782,9
8783,9
8784,2
8785,2
8786,2
8787,2
8788,2
8789,2
8790,2
8791,2
8792,2
8793,4
8794,6
8795,6
8796,4
8797,4
8798,7
8799,0
8800,0
8801,0
8802,7
8803,7
8804,7
8805,0
8806,0
8807,0
8808,6
8809,6
8810,6
8811,1
8812,1
8813,1
8814,7
8815,7
8816,7
8817,8
8818,4
8819,8
8820,7
8821,4
8822,3
8823,8
8824,1
8825,8
8826,0
8827,0
8828,0
8829,2
8830,2
8831,2
8832,0
8833,0
8834,0
8835,6
8836,0
8837,6
8838,0
8839,0
8840,0
8841,5
8842,3
8843,5
8844,3
8845,6
8846,4
8847,9
8848,9
8849,9
8850,8
8851,8
8852,8
8853,9
8854,9
8855,9
8856,8
8857,8
8858,8
8859,8
8860,8
8861,1
8862,7
8863,7
8864,7
8865,9
8866,9
8867,9
8868,1
8869,1
8870,1
8871,2
8872,8
8873,8
8874,0
8875,0
8876,0
8877,1
8878,1
8879,1
8880,8
8881,8
8882,8
8883,1
8884,1
8885,1
8886,8
8887,8
8888,8
8889,1
8890,1
8891,1
8892,6
8893,6
8894,6
8895,0
8896,0
8897,0
8898,1
8899,1
8900,1
8901,1
8902,1
8903,5
8904,8
8905,5
8906,5
8907,6
8908,4
8909,6
8910,9
8911,9
8912,9
8913,8
8914,8
8915,3
8916,1
8917,1
8918,1
8919,0
8920,0
8921,0
8922,2
8923,2
8924,2
8925,2
8926,2
8927,2
8928,7
8929,7
8930,7
8931,2
8932,2
8933,2
8934,9
8935,9
8936,9
8937,8
8938,8
8939,8
8940,0
8941,0
8942,0
8943,2
8944,2
8945,2
8946,0
8947,0
8948,0
8949,7
8950,7
8951,7
8952,2
8953,2
8954,2
8955,7
8956,7
8957,7
8958,8
8959,8
8960,8
8961,2
8962,2
8963,2
8964,2
8965,2
8966,2
8967,0
8968,0
8969,0
8970,2
8971,2
8972,2
8973,5
8974,5
8975,5
8976,3
8977,3
8978,3
8979,0
8980,0
8981,0
8982,5
8983,5
8984,8
8985,8
8986,8
8987,2
8988,5
8989,5
8990,5
8991,6
8992,6
8993,6
8994,2
8995,2
8996,7
8997,8
8998,5
8999,8
9000,3
9001,3
9002,3
9003,2
9004,2
9005,2
9006,8
9007,8
9008,8
9009,3
9010,3
9011,3
9012,1
9013,1
9014,1
9015,1
9016,1
9017,1
9018,9
9019,9
9020,8
9021,1
9022,1
9023,1
9024,7
9025,7
9026,7
9027,3
9028,3
9029,3
9030,3
9031,3
9032,3
9033,8
9034,8
9035,8
9036,6
9037,6
9038,6
9039,1
9040,7
9041,7
9042,2
9043,0
9044,3
9045,2
9046,2
9047,2
9048,7
9049,7
9050,7
9051,9
9052,9
9053,9
9054,0
9055,0
9056,0
9057,1
9058,1
9059,1
9060,9
9061,9
9062,9
9063,0
9064,0
9065,0
9066,1
9067,1
9068,1
9069,1
9070,1
9071,1
9072,9
9073,9
9074,9
9075,3
9076,3
9077,3
9078,7
9079,7
9080,7
9081,4
9082,4
9083,4
9084,2
9085,2
9086,0
9087,4
9088,4
9089,4
9090,8
9091,8
9092,8
9093,0
9094,0
9095,0
9096,8
9097,0
9098,8
9099,0
9100,5
9101,5
9102,8
9103,8
9104,8
9105,8
9106,8
9107,8
9108,8
9109,8
9110,8
9111,2
9112,2
9113,2
9114,0
9115,0
9116,0
9117,7
9118,7
9119,7
9120,6
9121,6
9122,6
9123,8
9124,8
9125,8
9126,6
9127,6
9128,6
9129,3
9130,3
9131,3
9132,1
9133,1
9134,4
9135,2
9136,2
9137,2
9138,0
9139,0
9140,4
9141,7
9142,7
9143,7
9144,3
9145,3
9146,3
9147,6
9148,6
9149,6
9150,7
9151,7
9152,7
9153,9
9154,9
9155,9
9156,0
9157,0
9158,0
9159,4
9160,4
9161,5
9162,7
9163,2
9164,2
9165,1
9166,1
9167,1
9168,7
9169,7
9170,7
9171,4
9172,4
9173,4
9174,9
9175,9
9176,9
9177,8
9178,8
9179,8
9180,5
9181,8
9182,2
9183,8
9184,5
9185,5
9186,4
9187,6
9188,6
9189,3
9190,3
9191,3
9192,2
9193,2
9194,2
9195,2
9196,2
9197,2
9198,5
9199,5
9200,5
9201,2
9202,2
9203,2
9204,7
9205,7
9206,7
9207,1
9208,1
9209,1
9210,7
9211,7
9212,7
9213,2
9214,2
9215,2
9216,8
9217,8
9218,8
9219,2
9220,2
9221,7
9222,3
9223,7
9224,7
9225,9
9226,9
9227,9
9228,8
9229,8
9230,8
9231,2
9232,2
9233,2
9234,2
9235,2
9236,2
9237,7
9238,7
9239,7
9240,2
9241,2
9242,2
9243,7
9244,7
9245,7
9246,6
9247,6
9248,6
9249,8
9250,2
9251,2
9252,0
9253,0
9254,0
9255,7
9256,7
9257,7
9258,2
9259,2
9260,2
9261,2
9262,2
9263,2
9264,8
9265,8
9266,8
9267,3
9268,3
9269,3
9270,3
9271,3
9272,3
9273,7
9274,7
9275,7
9276,5
9277,5
9278,5
9279,1
9280,1
9281,1
9282,8
9283,8
9284,8
9285,1
9286,1
9287,1
9288,8
9289,8
9290,2
9291,8
9292,8
9293,8
9294,8
9295,8
9296,8
9297,0
9298,0
9299,0
9300,2
9301,2
9302,3
9303,7
9304,2
9305,2
9306,5
9307,5
9308,5
9309,1
9310,5
9311,8
9312,3
9313,3
9314,3
9315,8
9316,8
9317,5
9318,3
9319,3
9320,8
9321,7
9322,7
9323,4
9324,8
9325,8
9326,8
9327,3
9328,7
9329,7
9330,2
9331,2
9332,2
9333,0
9334,0
9335,0
9336,3
9337,3
9338,3
9339,1
9340,1
9341,1
9342,8
9343,0
9344,0
9345,9
9346,9
9347,9
9348,2
9349,2
9350,2
9351,3
9352,3
9353,3
9354,8
9355,8
9356,8
9357,6
9358,6
9359,6
9360,0
9361,5
9362,0
9363,7
9364,7
9365,7
9366,0
9367,0
9368,0
9369,3
9370,3
9371,3
9372,2
9373,2
9374,2
9375,5
9376,3
9377,5
9378,1
9379,1
9380,5
9381,4
9382,5
9383,5
9384,8
9385,8
9386,8
9387,7
9388,2
9389,7
9390,6
9391,6
9392,6
9393,6
9394,6
9395,6
9396,0
9397,0
9398,0
9399,0
9400,0
9401,0
9402,2
9403,2
9404,2
9405,9
9406,9
9407,9
9408,9
9409,9
9410,9
9411,8
9412,8
9413,8
9414,0
9415,0
9416,0
9417,0
9418,0
9419,0
9420,9
9421,9
9422,9
9423,3
9424,3
9425,3
9426,1
9427,7
9428,1
9429,7
9430,7
9431,7
9432,7
9433,7
9434,7
9435,7
9436,7
9437,7
9438,8
9439,8
9440,8
9441,8
9442,8
9443,8
9444,0
9445,0
9446,0
9447,3
9448,3
9449,3
9450,5
9451,5
9452,5
9453,7
9454,7
9455,7
9456,0
9457,0
9458,0
9459,7
9460,7
9461,7
9462,2
9463,2
9464,2
9465,4
9466,4
9467,4
9468,7
9469,2
9470,2
9471,2
9472,2
9473,2
9474,3
9475,7
9476,7
9477,9
9478,9
9479,9
9480,7
9481,7
9482,7
9483,7
9484,7
9485,7
9486,6
9487,6
9488,6
9489,2
9490,2
9491,2
9492,9
9493,9
9494,9
9495,8
9496,8
9497,8
9498,5
9499,5
9500,5
9501,7
9502,7
9503,7
9504,8
9505,8
9506,8
9507,2
9508,2
9509,2
9510,5
9511,8
9512,5
9513,2
9514,2
9515,2
9516,0
9517,0
9518,3
9519,0
9520,5
9521,5
9522,4
9523,4
9524,4
9525,8
9526,7
9527,8
9528,7
9529,4
9530,4
9531,1
9532,1
9533,1
9534,7
9535,4
9536,4
9537,8
9538,8
9539,8
9540,1
9541,1
9542,1
9543,5
9544,5
9545,5
9546,3
9547,3
9548,3
9549,0
9550,8
9551,8
9552,3
9553,3
9554,3
9555,3
9556,3
9557,3
9558,9
9559,9
9560,9
9561,5
9562,5
9563,8
9564,5
9565,5
9566,5
9567,6
9568,6
9569,6
9570,0
9571,5
9572,0
9573,0
9574,0
9575,0
9576,8
9577,8
9578,8
9579,0
9580,0
9581,0
9582,7
9583,7
9584,7
9585,0
9586,1
9587,1
9588,0
9589,0
9590,0
9591,9
9592,9
9593,9
9594,1
9595,1
9596,1
9597,2
9598,2
9599,2
9600,1
9601,7
9602,7
9603,1
9604,1
9605,1
9606,1
9607,1
9608,1
9609,1
9610,1
9611,1
9612,1
9613,1
9614,1
9615,2
9616,2
9617,2
9618,7
9619,7
9620,7
9621,0
9622,0
9623,0
9624,0
9625,0
9626,0
9627,1
9628,1
9629,1
9630,1
9631,1
9632,1
9633,8
9634,8
9635,8
9636,9
9637,9
9638,0
9639,8
9640,8
9641,8
9642,1
9643,1
9644,1
9645,3
9646,1
9647,1
9648,3
9649,3
9650,3
9651,1
9652,1
9653,1
9654,1
9655,1
9656,1
9657,3
9658,0
9659,3
9660,4
9661,7
9662,7
9663,0
9664,0
9665,0
9666,2
9667,2
9668,2
9669,9
9670,9
9671,9
9672,1
9673,1
9674,1
9675,8
9676,8
9677,8
9678,3
9679,3
9680,3
9681,8
9682,8
9683,8
9684,2
9685,2
9686,2
9687,1
9688,1
9689,1
9690,8
9691,8
9692,8
9693,2
9694,2
9695,2
9696,8
9697,8
9698,8
9699,8
9700,8
9701,8
9702,8
9703,8
9704,8
9705,8
9706,8
9707,8
9708,2
9709,2
9710,2
9711,3
9712,3
9713,3
9714,0
9715,0
9716,0
9717,0
9718,0
9719,0
9720,8
9721,8
9722,8
9723,4
9724,4
9725,4
9726,1
9727,1
9728,1
9729,2
9730,2
9731,2
9732,8
9733,0
9734,9
9735,2
9736,2
9737,2
9738,0
9739,0
9740,0
9741,8
9742,8
9743,8
9744,5
9745,5
9746,5
9747,7
9748,7
9749,7
9750,9
9751,9
9752,9
9753,2
9754,2
9755,2
9756,9
9757,9
9758,9
9759,5
9760,5
9761,5
9762,1
9763,1
9764,1
9765,5
9766,1
9767,5
9768,1
9769,1
9770,1
9771,2
9772,2
9773,2
9774,1
9775,1
9776,1
9777,4
9778,4
9779,4
9780,8
9781,8
9782,8
9783,5
9784,8
9785,5
9786,6
9787,6
9788,6
9789,9
9790,0
9791,1
9792,8
9793,1
9794,1
9795,7
9796,7
9797,7
9798,1
9799,1
9800,1
9801,0
9802,0
9803,0
9804,7
9805,7
9806,7
9807,0
9808,1
9809,7
